region,decile,name
SDN.2.7.32.121,2,Zamabaya
SDN.2.7.33.122,2,Azom
SDN.2.7.33.125,2,Rokerro
SDN.2.7.33.126,2,Zalingei
SDN.2.7.33.R5fc3ad346b408f93,2,Agglomeration
SDN.3.10.44.149,2,Atbai
SDN.3.10.44.150,2,Gebeit Maadin
SDN.3.10.45.151,2,Port Sudan
SDN.3.10.45.152,2,Sawakin Town
SDN.3.10.46.153,2,Dordeib
SDN.3.10.46.154,2,Gebeit
SDN.3.10.46.155,2,Haya
SDN.3.10.46.156,2,Mosamar
SDN.3.10.46.157,2,Sinkat
SDN.3.10.47.158,2,Tokar Genoub
SDN.3.10.47.159,2,Tokar North
SDN.3.8.34.127,2,El Butana
SDN.3.8.34.128,2,Shuwak
SDN.3.8.35.129,2,Khashm El Girba
SDN.3.8.35.130,2,Wad El Heilu
SDN.3.8.36.131,2,Unknown_3
SDN.3.8.37.134,2,Kassab
SDN.3.8.37.R2e0ddd3349136a4e,2,Agglomeration
SDN.3.8.38.R4eca1a7795bfce86,2,Agglomeration
SDN.3.8.38.R5147263f71b3a1c8,2,Agglomeration
SDN.3.9.39.139,2,Aroma
SDN.3.9.39.140,2,Genoub El Dalta
SDN.3.9.39.141,2,Qoz Regeb
SDN.3.9.39.142,2,Shmal El Dalta
SDN.3.9.40.143,2,El Hudud
SDN.3.9.41.144,2,Kassala
SDN.3.9.42.145,2,El Masana
SDN.3.9.42.146,2,New Halfa
SDN.3.9.42.147,2,Sabaat
SDN.3.9.43.148,2,Unknown1
SDN.4.11.48.160,2,Omdurman Shamel
SDN.4.11.49.163,3,Khartoum North
SDN.4.11.49.R65a6d587d1894d43,2,Agglomeration
SDN.4.11.50.164,4,Khartoum Shamel
SDN.4.11.51.165,2,Omdurman Genoub
SDN.4.11.52.166,2,Abu Deleig
SDN.4.11.52.167,2,Alalafon
SDN.4.11.52.R7591097f62cf2922,2,Agglomeration
SDN.4.11.53.170,2,Jebel Aulia
SDN.4.11.54.171,2,Omdurman Gharb
SDN.5.12.55.172,2,Abu Haraz
SDN.5.12.55.173,2,Kazgeil
SDN.5.12.55.174,2,Khur Taget
SDN.5.12.55.175,2,Umm Ashira
SDN.5.12.56.176,2,Jebrat Esh Sheikh
SDN.5.12.57.179,2,Greigikh
SDN.5.12.57.182,2,Umm Kereidim
SDN.5.12.57.183,2,Umm Sayala
SDN.5.12.57.R2c4674aa82a67d2a,2,Agglomeration
SDN.5.12.58.184,2,Hamrat El Wiz
SDN.5.12.58.185,2,Hamrat Esh Sheikh
SDN.5.12.58.186,2,Sawdari
SDN.5.12.58.187,2,Umm Bader
SDN.5.12.59.188,2,Er Rahad
SDN.5.12.59.189,2,Shirkeila
SDN.5.12.59.190,2,Umm Dam
SDN.5.12.59.191,2,Umm Rawaba
SDN.5.12.59.192,2,Wad Ashana
SDN.5.13.60.193,2,Abu Jubayhah
SDN.5.13.61.194,2,Debeibat
SDN.5.13.61.195,2,Dulami
SDN.5.13.61.196,2,Habeila
SDN.5.13.61.197,2,Hamadi
SDN.5.13.61.Reccaf617e9ecd6ef,2,Agglomeration
SDN.5.13.62.201,2,Heiban
SDN.5.13.62.202,2,Kadugli
SDN.5.13.62.Ra070863fa4141218,2,Agglomeration
SDN.5.13.63.204,2,Abbasiya
SDN.5.13.63.205,2,Rashad
SDN.5.13.64.206,2,Talodi
SDN.5.14.65.207,2,Abyei
SDN.5.14.65.208,2,Al Muglad
SDN.5.14.66.209,2,El Fula
SDN.5.14.67.210,2,Abu Zabad
SDN.5.14.67.211,2,El Kheway
SDN.5.14.67.212,2,El Nuhud
SDN.5.14.67.213,2,Wad Benda
SDN.5.14.68.214,2,Ghebeish
SDN.5.14.68.215,2,Odeiya
SDN.5.14.68.216,2,Soqa Ej Jamel
SDN.5.14.69.217,2,Legawa
SDN.6.15.70.218,2,Ed Dabba
SDN.6.15.71.221,2,El Golid
SDN.6.15.71.R9f9ea1cb887dbb48,2,Agglomeration
SDN.6.15.72.222,2,Karima
SDN.6.15.72.223,2,Marawi
SDN.6.15.73.224,2,Abri
SDN.6.15.73.225,2,Delgo
SDN.6.15.73.226,2,Wadi Halfa
SDN.6.16.74.227,2,Abu Hamad
SDN.6.16.74.R329752b1f48ceaf7,2,Agglomeration
SDN.6.16.75.230,2,Ez Zeidab
SDN.6.16.76.231,2,El Matammah
SDN.6.16.76.232,2,Wad Hamed
SDN.6.16.77.233,2,Ed Damar
SDN.6.16.77.234,2,Sidon
SDN.6.16.78,2,Berber
SDN.6.16.79.237,2,Shendi
SEN.10.25,2,Mbour
SEN.10.26,2,This
SEN.10.27,2,Tivaouane
SEN.1.1.1,2,Dakar
SEN.11.28,2,Bignona
SEN.11.29,2,Oussouye
SEN.11.30,2,Ziguinchor
SEN.1.2.2.20,2,NA
SEN.1.3.3.21,2,NA
SEN.2.4,2,Bambey
SEN.2.5,2,Diourbel
SEN.2.6,2,Mback
SEN.3.7,2,Fatick
SEN.3.8,2,Foundiougne
SEN.3.9,2,Gossas
SEN.4.10,2,Kaffrine
SEN.4.11,2,Kaolack
SEN.4.12,2,Nioro-Du-Rip
SEN.5.13,2,Kolda
SEN.5.14,2,Sdhiou
SEN.5.15,2,Vlingara
SEN.6.16,2,Kbmer
SEN.6.17,2,Lingure
SEN.6.18,2,Louga
SEN.7.19,2,Matam
SEN.8.20,2,Dagana
SEN.8.21,2,Podor
SEN.9.22,2,Bakel
SEN.9.23,2,Kdougou
SEN.9.24,2,Tambacounda
SGP,10,Singapore
SGS,6,South Georgia and the South Sandwich Islands
SHN.R0f27932e31f5a4d8,6,Agglomeration
SJM.1,7,Jan Mayen
SJM.2,5,Svalbard
SLB.1,2,Choiseul
SLB.2,3,Guadalcanal
SLB.3,2,Isabel
SLB.4,2,Makira
SLB.5,2,Malaita
SLB.6,2,Rennell and Bellona
SLB.7,2,Temotu
SLB.8,2,Western
SLE.1.1,1,Kailahun
SLE.1.2,1,Kenema
SLE.1.3,1,Kono
SLE.2.4,1,Bombali
SLE.2.5,1,Kambia
SLE.2.6,1,Koinadugu
SLE.2.7,1,Port Loko
SLE.2.8,1,Tonkolili
SLE.3.10,1,Bonthe
SLE.3.11,1,Moyamba
SLE.3.12,1,Pujehun
SLE.3.9,1,Bo
SLE.4.13,1,Western Rural
SLE.4.14.153,1,Freetown1
SLV.1,5,Ahuachapn
SLV.10,6,San Salvador
SLV.11,5,San Vicente
SLV.12,5,Santa Ana
SLV.13,5,Sonsonate
SLV.14,5,Usulutn
SLV.2,5,Cabaas
SLV.3,5,Chalatenango
SLV.4,5,Cuscatln
SLV.5,5,La Libertad
SLV.6,5,La Paz
SLV.7,5,La Unin
SLV.8,5,Morazn
SLV.9,5,San Miguel
SMR.Rfd71ae9b119360b5,6,Agglomeration
SMX,6,Sint Maarten
SOM.10.38,1,Afmadow
SOM.10.39,1,Badhaadhe
SOM.10.40,1,Jamaame
SOM.10.41,1,Kismaayo
SOM.1.1,1,Baki
SOM.11.44,1,Hobyo
SOM.11.45,1,Jariiban
SOM.11.46,1,Xarardheere
SOM.11.Rf37d352a0a31b1c0,1,Agglomeration
SOM.12,1,Nugaal
SOM.1.2,1,Boorama
SOM.13.51,1,Ceel-Afwein
SOM.13.R94b6109cc91b2323,1,Agglomeration
SOM.14.54,1,Balcad
SOM.14.56,1,Jawhar
SOM.14.R65db5f9957365fe5,1,Agglomeration
SOM.15.57,1,Afgooye
SOM.15.58,1,Baraawe
SOM.15.60,1,Marka
SOM.15.61,1,Qoryooley
SOM.15.63,1,Wanla Weyn
SOM.15.R81e688281ce6861c,1,Agglomeration
SOM.16.64,1,Caynabo
SOM.16.65,1,Lascaanod
SOM.16.R55d8c1776689601c,1,Agglomeration
SOM.17.69,1,Buuhoodle
SOM.17.R6b5d17696c17bcb8,1,Agglomeration
SOM.18.72,1,Berbera
SOM.18.73,1,Gabiley
SOM.18.74,1,Hargeysa
SOM.1.R472bf830dca32de3,1,Agglomeration
SOM.2.5,1,Ceel Barde
SOM.2.6,1,Rab Dhuure
SOM.2.7,1,Tiyeeglow
SOM.2.R41446bee4ef33ae3,1,Agglomeration
SOM.3.10,1,Mogadisho
SOM.4.13,1,Calawla
SOM.4.R55a58fbee151552d,1,Agglomeration
SOM.5.18,1,Buur Xakaba
SOM.5.19,1,Diinsoor
SOM.5.R6592d8578ee47e58,1,Agglomeration
SOM.6.24,1,Ceel Dheer
SOM.6.R9b7171f1d9c381aa,1,Agglomeration
SOM.7.29,1,Dolow
SOM.7.R33e9ff1321647aad,1,Agglomeration
SOM.8.34,1,Jalalaqsi
SOM.8.Rfccc5a812678586e,1,Agglomeration
SOM.9.35,1,Bu'aale
SOM.9.36,1,Jilib
SOM.9.37,1,Saakow
SP-,6,Spratly islands
SPM.R9eb7222880bb77af,6,Agglomeration
SRB.3.R5b0c16b54b824b7c,7,Agglomeration
SRB.3.Rf2f2581fe540cf45,7,Agglomeration
SRB.4.31,5,Crna Trava
SRB.4.R4efc88b16830db4c,5,Agglomeration
SRB.9.Rbb44cad059f9d49a,5,Agglomeration
SRB.9.Rf7e25e718a3741a4,5,Agglomeration
SRB.R01b0ffbdff8ba399,5,Agglomeration
SRB.R66066408c4487715,5,Agglomeration
SRB.R9923be2b0900e158,5,Agglomeration
SRB.Raed4864ddbfbfaa4,5,Agglomeration
SSD.1.1.R4feb34081d796c89,6,Agglomeration
SSD.1.1.Rbe9d1d49406bec15,5,Agglomeration
SSD.1.2.6.6,6,Aweil
SSD.1.2.R6da63a999b75321c,5,Agglomeration
SSD.1.3.R297489f340564f6c,6,Agglomeration
SSD.1.3.Re4a33e83b67219c9,6,Agglomeration
SSD.1.4.13.13,5,Raga
SSD.1.4.14.14,6,Wau
SSD.2.5.15.15,8,Juba
SSD.2.5.16.16,5,Kajikaji
SSD.2.5.17.17,6,Yei
SSD.2.5.18.18,5,Treikaka
SSD.2.6.19.19,5,Akotous
SSD.2.6.19.20,5,Toreit
SSD.2.6.21.22,5,Magoy
SSD.2.6.R3bb135b01920a14b,5,Agglomeration
SSD.2.7.25.27,5,Ezura
SSD.2.7.25.28,5,Tombura
SSD.2.7.R6f58d409c53fc01f,5,Agglomeration
SSD.3.10.39.43,7,Rank
SSD.3.10.45.49,7,Malakal
SSD.3.10.R1780bc009448e840,7,Agglomeration
SSD.3.10.R53f348c726041df5,5,Agglomeration
SSD.3.8.32,5,Pibor
SSD.3.8.R2e8d6611df79a48e,5,Agglomeration
SSD.3.8.R7dffa73044081ee0,5,Agglomeration
SSD.3.8.R8f7b6eec56c14a90,5,Agglomeration
SSD.3.9,6,Unity
STP.R4ef3a4aff0561830,2,Agglomeration
SUR.6.27,5,Bigi Poika
SUR.6.28,5,Carolina
SUR.6.R81b1faaf371b7c8c,5,Agglomeration
SUR.R4073fec72e15716c,5,Agglomeration
SUR.Rf1fb917015a15c4d,7,Agglomeration
SVK.1,9,Banskobystrick
SVK.2,9,Bratislavsk
SVK.3,9,Koick
SVK.4,9,Nitriansky
SVK.5,9,Preov
SVK.6,9,Trenciansky
SVK.7,9,Trnavsk
SVK.8,9,ilinsk
SVN.2,9,Gorika
SVN.6.R18a1ac0a0fe81260,9,Agglomeration
SVN.6.Rfb4246146114e224,9,Agglomeration
SVN.R108fc4e5ea6e332d,9,Agglomeration
SVN.R7ee01f124035ecf8,9,Agglomeration
SWE.1,10,Blekinge
SWE.10,9,Norrbotten
SWE.11,10,Orebro
SWE.12,10,stergtland
SWE.13,10,Skne
SWE.14,10,Sdermanland
SWE.15,10,Stockholm
SWE.16,10,Uppsala
SWE.17,9,Vrmland
SWE.18,9,Vsterbotten
SWE.19,9,Vsternorrland
SWE.2,9,Dalarna
SWE.20,10,Vstmanland
SWE.21,10,Vstra Gtaland
SWE.3,9,Gvleborg
SWE.4.31,10,Gotland
SWE.5,10,Halland
SWE.6,9,Jmtland
SWE.7,10,Jnkping
SWE.8,10,Kalmar
SWE.9,10,Kronoberg
SWZ.1,5,Hhohho
SWZ.3,5,Manzini
SWZ.R2964821d7f7c7baf,5,Agglomeration
SYC,6,Seychelles
SYR.10.37,5,Arihah
SYR.10.38,5,Harem
SYR.10.39,5,Idlib
SYR.10.40,5,Jisr ash-Shugur
SYR.10.41,5,Ma'arrat al-Numan
SYR.1.1,5,Al-Hasakah
SYR.11.42,5,Al-Haffah
SYR.11.43,5,Jableh
SYR.11.44,5,Latakia
SYR.11.45,5,Qardaha
SYR.1.2,5,Al-Malikiyah
SYR.12.46,5,Quneitra
SYR.1.3,5,Al Qamishli
SYR.13.47,5,Al-Qutayfah
SYR.13.48,5,An-Nabk
SYR.13.49,5,At-Tall
SYR.13.50,5,Darayya
SYR.13.51,5,Duma
SYR.13.52,5,Markaz Rif Dimashq
SYR.13.53,5,Qatana
SYR.13.54,5,Yabrud
SYR.13.55,5,Zabadani
SYR.1.4,5,Ra's al-'Ayn
SYR.14.56,5,Ash-Shaykh Badr
SYR.14.57,5,Baniyas
SYR.14.58,5,Duraykish
SYR.14.59,5,Safita
SYR.14.60,5,Tartus
SYR.2.10,5,Jabal Sam'an
SYR.2.11,5,Jarabulus
SYR.2.12,5,Manbij
SYR.2.5,5,'Ayn al-'Arab
SYR.2.6,5,A'zaz
SYR.2.7,5,Afrin
SYR.2.8,5,Al Bab
SYR.2.9,5,As-Safirah
SYR.3.13,5,Ar-Raqqah
SYR.3.14,5,Ath-Thawrah
SYR.3.15,5,Tal Abyad
SYR.4.16,5,As-Suwayda
SYR.4.17,5,Salkhad
SYR.4.18,5,Shahba
SYR.5.19,5,Damascus
SYR.6.20,5,As-Sanamayn
SYR.6.21,5,Daraa
SYR.6.22,5,Izra'
SYR.7.23,5,Abu Kamal
SYR.7.24,5,Deir ez-Zor
SYR.7.25,5,Mayadin
SYR.8.26,5,As-Suqaylabiyah
SYR.8.27,5,Hama
SYR.8.28,5,Masyaf
SYR.8.29,5,Muhardeh
SYR.8.30,5,Salamiyah
SYR.9.31,5,Al-Mukharram
SYR.9.32,5,Al-Qusayr
SYR.9.33,5,Ar-Rastan
SYR.9.34,5,Hims
SYR.9.35,5,Palmyra
SYR.9.36,5,Talkalakh
TCA.R86f62d9634f57bab,6,Agglomeration
TCD.10.29,1,Barh Sara
TCD.10.30,1,Mandoul Occidental
TCD.10.31,1,Mandoul Oriental
TCD.1.1,1,Batha Est
TCD.11.32,1,Kabbia
TCD.11.33,1,Mayo-Boneye
TCD.11.34,1,Mont Illi
TCD.1.2,1,Batha Oues
TCD.12.35,1,Lac Lr
TCD.12.36,1,Mayo-Dallah
TCD.1.3,1,Fitri
TCD.13.37,1,Barh Kh
TCD.13.38.229,1,Maro
TCD.13.39,1,Lac Iro
TCD.14.40,1,Assoungha
TCD.14.41,1,Djourf Al Ahmar
TCD.14.42,1,Ouara
TCD.14.43,1,Sila
TCD.15.44,1,Aboudea
TCD.15.45,1,Barh Azoum
TCD.15.46,1,Haraze Mangueigne
TCD.16.47,1,Br
TCD.16.48,1,Tandjil Est
TCD.16.49,1,Tandjil Ouest
TCD.17.50,2,N'Djamena
TCD.18.51,1,Biltine
TCD.18.52,1,Dar Tama
TCD.18.53,1,Kob
TCD.2.4.16,1,Borkou
TCD.2.5.17,1,Ennedi Est
TCD.2.6.18,1,Ennedi Ouest
TCD.2.7.19,1,Tibesti
TCD.3.8,1,Baguirmi
TCD.3.9,1,Loug Chari
TCD.4.10,1,Barh Signaka
TCD.4.11,1,Bitkine
TCD.4.12,1,Gura
TCD.4.13,1,Mangalm
TCD.5.14,1,Dababa
TCD.5.15.58,1,Massakory
TCD.5.16,1,Haraze Al Biar
TCD.6.17,1,Barh El Gazel
TCD.6.18,1,Kanem
TCD.6.19,1,Nokou
TCD.7.20.76,1,Bol
TCD.7.21.77,1,Ngouri
TCD.8.22,1,Dodj
TCD.8.23,1,Lac Wey
TCD.8.24,1,Ngourkosso
TCD.9.25,2,Lanya
TCD.9.26,1,Monts de Lam
TCD.9.27,1,Nya Pend
TCD.9.28,1,Pend
TGO.1,1,Centre
TGO.2.R93fc6754246a01dc,1,Agglomeration
TGO.2.R975c312cec15550c,1,Agglomeration
TGO.3.10,1,Golfe (incl Lom)
TGO.3.R00e2431dd5a6481a,1,Agglomeration
TGO.3.R438e52554d00ab87,1,Agglomeration
TGO.4.R2525540aae62638f,1,Agglomeration
TGO.4.R7ce56bde62151e04,1,Agglomeration
TGO.5.20,1,Oti
TGO.5.21,1,Tne
THA.10,7,Chiang Rai
THA.11,7,Chon Buri
THA.12,7,Chumphon
THA.13.R7348f8696822f421,7,Agglomeration
THA.13.Rcae34415f81a8be3,7,Agglomeration
THA.14,7,Kamphaeng Phet
THA.15,7,Kanchanaburi
THA.16.237.1254,7,Ban Phai
THA.16.237.R58d86561f8ce7897,7,Agglomeration
THA.16.R430de9a9802fae19,7,Agglomeration
THA.16.R905be0ccc14bb4cf,7,Agglomeration
THA.16.Rcb6d490f7fb08381,7,Agglomeration
THA.17.265.1396,7,Ko Lanta Noi
THA.17.265.1397,7,Ko Lanta Yai
THA.17.265.1398,7,Sala Dan
THA.17.265.R37970ab863a014a6,7,Agglomeration
THA.17.267.1408,8,Krabi Yai
THA.17.267.1410,8,Pak Nam
THA.17.267.R12ff1755fbadb2e9,7,Agglomeration
THA.17.267.Rce097d5ba86aa968,7,Agglomeration
THA.17.267.Re127ec586c531768,7,Agglomeration
THA.17.Rc0ed1da855a0935f,7,Agglomeration
THA.18,7,Lampang
THA.20,7,Loei
THA.21.R2b0eb68e53c70ef1,7,Agglomeration
THA.21.R7dfaa0759c2b0b0c,7,Agglomeration
THA.23.R09d48ba8152e23ea,7,Agglomeration
THA.23.R231e9fb7c4a9a075,7,Agglomeration
THA.27,7,Nakhon Phanom
THA.28.383.R73ddd73ed3cf6cc1,6,Agglomeration
THA.28.383.Rdc4071dcb43b0447,7,Agglomeration
THA.28.R678ebb4740bb1671,7,Agglomeration
THA.28.R689bc9e8858a0ed1,7,Agglomeration
THA.28.R861a020fcedc486a,7,Agglomeration
THA.28.Ra7e59b8c042d571c,7,Agglomeration
THA.29.399.2282,7,Chum Saeng
THA.29.399.R67fad16983678ce3,7,Agglomeration
THA.29.R84152836d9652485,7,Agglomeration
THA.29.R93aafe8c3fc35e8a,7,Agglomeration
THA.30.413.R1c34cdcd86eddd70,7,Agglomeration
THA.30.413.R55f882093121ed88,7,Agglomeration
THA.30.420.2449,7,Lak Chang
THA.30.420.R4e9b858e7443f082,7,Agglomeration
THA.30.422.2456,7,Khuan Thong
THA.30.422.R58b0ec405e6b6025,7,Agglomeration
THA.30.423.2458,7,Kamlon
THA.30.423.2461,7,Lan Saka
THA.30.423.Re2cdec9981c6c71e,7,Agglomeration
THA.30.424.R0aa5f22b8af1728f,8,Agglomeration
THA.30.424.Rca6249598b5df479,7,Agglomeration
THA.30.426.2493,6,Laem  Talumphuk
THA.30.426.Raf0e055ecb1baed1,7,Agglomeration
THA.30.429.2510,7,In Khiri
THA.30.429.R2af3bb4e726a1931,7,Agglomeration
THA.30.434.2550,6,Nam Tok
THA.30.434.R15412cbf3c678375,7,Agglomeration
THA.30.434.R3a503c0498f225f0,7,Agglomeration
THA.30.R2d97f13db1f9584e,7,Agglomeration
THA.30.Ree1305f3c3c4fed9,7,Agglomeration
THA.32,7,Narathiwat
THA.33,7,Nong Bua Lam Phu
THA.34.483.2828,7,Phan Phrao
THA.34.483.R0475f4a57c9d787a,7,Agglomeration
THA.34.Rcc9e738a2236fe1a,7,Agglomeration
THA.34.Rceb9e31fa34ccce8,7,Agglomeration
THA.35,8,Nonthaburi
THA.36,7,Pathum Thani
THA.37,7,Pattani
THA.3.R20d097251ba20cf6,8,Agglomeration
THA.3.R3edeff05b7928bfc,8,Agglomeration
THA.3.R54a58ba78ac1fc58,8,Agglomeration
THA.3.R6e4e6f716cc65cee,8,Agglomeration
THA.3.R902defdbd698e598,8,Agglomeration
THA.3.R94493c79c32e39a5,8,Agglomeration
THA.3.Ra4b9a5df72643fb3,8,Agglomeration
THA.3.Rb27ef6ded8578e77,8,Agglomeration
THA.3.Rbe98370143fc1f84,8,Agglomeration
THA.3.Rce338c8638489702,8,Agglomeration
THA.42,7,Phetchabun
THA.43,7,Phetchaburi
THA.44,7,Phichit
THA.45,7,Phitsanulok
THA.46,7,Phra Nakhon Si Ayutthaya
THA.48.604.3744,8,Kamala
THA.48.604.R59cbc06b585ae498,8,Agglomeration
THA.48.605.R3cf9a37d8b5c9192,8,Agglomeration
THA.48.605.Rb278238a27f0cf76,8,Agglomeration
THA.48.606,7,Thalang
THA.4.R71c105eab0ebcff5,7,Agglomeration
THA.4.Rf51782e842010834,7,Agglomeration
THA.5,7,Chachoengsao
THA.50.616.3786,8,NA
THA.50.616.3787,7,Hin Lek Fai
THA.50.616.3788,7,Nong Phlap
THA.50.617.3789,7,NA
THA.50.618.R1c00dec1fbf8a1bb,7,Agglomeration
THA.50.618.R3eb4b464a26b4e34,7,Agglomeration
THA.50.619.3801,8,Prachuap Khiri Khan
THA.50.619.Rbf7b5e111786a6b0,7,Agglomeration
THA.50.620.3803,7,Nong Ta Taem
THA.50.620.R0e6c12e135649178,7,Agglomeration
THA.50.621.Ra00f84852eb87f4b,7,Agglomeration
THA.50.621.Rd2c2205fe7914fb6,7,Agglomeration
THA.50.R9385ca57d1f0fc2c,7,Agglomeration
THA.51.622,7,K. Suk Samran
THA.51.623.R097c86761240968d,6,Agglomeration
THA.51.623.R6819fe4650cb7603,7,Agglomeration
THA.51.624.R4ce8d96bca3cb53f,7,Agglomeration
THA.51.624.Ra7d5beb6496db2c4,7,Agglomeration
THA.51.624.Rd1596034605111ac,6,Agglomeration
THA.51.625.3829,7,La-un Tai
THA.51.625.R115f226e85703636,7,Agglomeration
THA.51.626.3834,7,Hat Som Paen
THA.51.626.3835,8,Khao Niwet
THA.51.626.3836,6,Ko Phayam
THA.51.626.Raf0cad0224c3d7f9,7,Agglomeration
THA.54.R37911155dc5a6885,7,Agglomeration
THA.54.Rd5003882bc5e26a3,7,Agglomeration
THA.54.Rdc5c1fc72c7ec836,7,Agglomeration
THA.56.R4c749e7b439b1b6a,7,Agglomeration
THA.56.R7d5b42ec9536136b,7,Agglomeration
THA.57.697.R3ed97f9ed07c520d,7,Agglomeration
THA.57.697.Rb39b286cad34d8f7,8,Agglomeration
THA.57.R03d8aa8315977caf,8,Agglomeration
THA.57.R1034e11b9ecb4800,8,Agglomeration
THA.62.R56d82111b9ea0279,7,Agglomeration
THA.62.R94320b3f10091b8f,7,Agglomeration
THA.62.Rab7d2612a027c1fb,7,Agglomeration
THA.65,7,Songkhla
THA.66,7,Sukhothai
THA.67.R8920b0ab64af3936,7,Agglomeration
THA.67.Rbf2c032fa54db3d3,7,Agglomeration
THA.69.Re0c0b3f414b8e0a6,7,Agglomeration
THA.69.Rf8a4e129248153ca,7,Agglomeration
THA.71,7,Trang
THA.7.114.486,6,Thung Luilai
THA.7.114.Rceb95edb6a5ce75e,7,Agglomeration
THA.72.844.5354,7,NA
THA.72.845.5355,7,Ko Kut
THA.72.845.5356,7,Ko Mak
THA.72.847.5363,7,NA
THA.72.847.5364,7,Khlong Yai
THA.72.849.5368,8,Bang Phra
THA.72.849.R26138f6d2556c89e,7,Agglomeration
THA.72.Rd30568abf0640d8c,7,Agglomeration
THA.73.863.5458,7,Chaeramae
THA.73.863.Raa5d9cadcfb2c297,7,Agglomeration
THA.73.874.R8464258b16e478fa,7,Agglomeration
THA.73.874.Rc8d747dcc34098dc,7,Agglomeration
THA.73.R2cb78ed3864e88cd,7,Agglomeration
THA.73.R5d05a0ab71c843be,7,Agglomeration
THA.73.Rd0352170667735f4,7,Agglomeration
THA.74.882.R1a4b02cd9d81c82d,7,Agglomeration
THA.74.882.R444487fee9a243b5,7,Agglomeration
THA.74.882.R709dcb11e0d16fec,7,Agglomeration
THA.74.883.Rbc4b2c1578edc1fc,6,Agglomeration
THA.74.883.Rd076ab58cdcc6c9b,7,Agglomeration
THA.74.884.R8781d6a2eed131b2,7,Agglomeration
THA.74.884.Re208a71738d2700a,7,Agglomeration
THA.74.R09b45d8c8230dc62,7,Agglomeration
THA.74.Re2d5a36737dc175b,7,Agglomeration
THA.76.903.5733,6,Bo Bia
THA.76.903.R00b55113770bb41d,6,Agglomeration
THA.76.904.Rb4a748036113956b,6,Agglomeration
THA.76.904.Rbd2c3292e75a08e7,6,Agglomeration
THA.76.905.5746,7,Si Phanom Mat
THA.76.905.R08b5b8748ae0f989,7,Agglomeration
THA.76.905.R4bd75c312a047f8c,7,Agglomeration
THA.76.906.R7f2d3f01096fda5f,7,Agglomeration
THA.76.906.Rd044fb1bb236eb60,7,Agglomeration
THA.76.907.R33bc23ed9b0db2c9,7,Agglomeration
THA.76.907.Rfb181f380418f4ef,6,Agglomeration
THA.76.909.5787,7,Ruam Chit
THA.76.909.R45dc4837c82baf4b,7,Agglomeration
THA.76.909.Rb45114c61ddc22c2,6,Agglomeration
THA.76.Raa708c8e914fa7b6,7,Agglomeration
THA.77.913.5806,7,Betong
THA.77.913.Rf7721a4644e44462,7,Agglomeration
THA.77.916.5825,8,Sateng
THA.77.916.Rd9f4894185998e0d,7,Agglomeration
THA.77.917.5839,7,Kota Baru
THA.77.917.R5fd68a69e90cef8d,7,Agglomeration
THA.77.917.R6389a9e342dbb161,7,Agglomeration
THA.77.Ra97dece399f72682,7,Agglomeration
THA.78,7,Yasothon
THA.7.R59330728c75505cc,7,Agglomeration
THA.7.R94b6d0a77e4db274,7,Agglomeration
THA.R0012a7f8f3a43a35,7,Agglomeration
THA.R1ca17d199676a617,7,Agglomeration
THA.R2109d325ad513f78,7,Agglomeration
THA.R34526e675c25d355,7,Agglomeration
THA.R352f576d945c90f2,7,Agglomeration
THA.R58bccb46b89e6f74,7,Agglomeration
THA.R5b9fb52e33d31e31,7,Agglomeration
THA.R9c2940332dc7d5c1,7,Agglomeration
THA.Rbeaf9723e5386140,7,Agglomeration
THA.Rcc8b41877bc3de74,7,Agglomeration
THA.Rddcf04a793312740,7,Agglomeration
THA.Re2cee62652611218,7,Agglomeration
THA.Re5095fc31c672de8,7,Agglomeration
TJK.2.R90d729e47fa9b639,2,Agglomeration
TJK.3,2,Leninabad
TJK.4.47.R4c9a3fdc915f9847,2,Agglomeration
TJK.4.47.Rf1851160fb028e9c,2,Agglomeration
TJK.4.48.R1f9c00d2b44715e6,2,Agglomeration
TJK.4.48.R69a56601c64dd34e,2,Agglomeration
TJK.4.49.R1413721d0e1ab4e1,2,Agglomeration
TJK.4.49.R2cc9c204a2e531fc,2,Agglomeration
TJK.4.50.R03ddff90a72252ef,2,Agglomeration
TJK.4.50.R35f7c7bac6f34ac1,2,Agglomeration
TJK.4.52.R083b2835db485bac,3,Agglomeration
TJK.4.52.R1b43f0473b84ff4e,2,Agglomeration
TJK.4.53.R912c3f93972dbb0e,2,Agglomeration
TJK.4.53.R918b60700aa6d4a5,2,Agglomeration
TJK.4.54.330,2,n.a. ( 119)
TJK.4.54.Rb68f3071ac473079,2,Agglomeration
TJK.4.55.334,2,n.a. ( 114)
TJK.4.55.336,2,n.a. ( 120)
TJK.4.55.R1c84fc3ed8a58dc0,2,Agglomeration
TJK.4.56.337,2,n.a. ( 140)
TJK.4.56.R57993c71baa95f09,2,Agglomeration
TJK.4.56.R6efae50eeb26faa9,2,Agglomeration
TJK.4.57.R2d4f9d7dd2fcb4bd,2,Agglomeration
TJK.4.57.R82ea7422aeed72e2,2,Agglomeration
TJK.4.57.R9d76f424a247385d,2,Agglomeration
TJK.4.57.Rcdd25d745bb3c62a,2,Agglomeration
TJK.4.58.Re4ccdc3048da240e,2,Agglomeration
TJK.4.58.Re87212dc3b5679bc,2,Agglomeration
TJK.4.R854039b2d8b5f04a,2,Agglomeration
